#     z[km]           P[bar]         T[K]
 300
 131 1.086956522e+02 1.303810242e-05 1.637091770e+02 
 132 1.095317726e+02 1.116046438e-05 1.640262400e+02 
 133 1.103678930e+02 9.556806254e-06 1.643937868e+02 
 134 1.112040134e+02 8.186623630e-06 1.648107198e+02 
 135 1.120401338e+02 7.015478279e-06 1.652759413e+02 
 136 1.128762542e+02 6.014077909e-06 1.657883536e+02 
 137 1.137123746e+02 5.157497315e-06 1.663468593e+02 
 138 1.145484950e+02 4.424518911e-06 1.669503606e+02 
 139 1.153846154e+02 3.797074117e-06 1.675977600e+02 
 140 1.162207358e+02 3.259769983e-06 1.682879598e+02 
 141 1.170568562e+02 2.799487872e-06 1.690198624e+02 
 142 1.178929766e+02 2.405043113e-06 1.697923702e+02 
 143 1.187290970e+02 2.066896227e-06 1.706043855e+02 
 144 1.195652174e+02 1.776907822e-06 1.714548108e+02 
 145 1.204013378e+02 1.528130469e-06 1.723425485e+02 
 146 1.212374582e+02 1.314631910e-06 1.732665008e+02 
 147 1.220735786e+02 1.131344819e-06 1.742255702e+02 
 148 1.229096990e+02 9.739390787e-07 1.752186591e+02 
 149 1.237458194e+02 8.387131616e-07 1.762446699e+02 
 150 1.245819398e+02 7.225017117e-07 1.773025048e+02 
 151 1.254180602e+02 6.225968907e-07 1.783910664e+02 
 152 1.262541806e+02 5.366814061e-07 1.795092570e+02 
 153 1.270903010e+02 4.627714671e-07 1.806559789e+02 
 154 1.279264214e+02 3.991681783e-07 1.818301346e+02 
 155 1.287625418e+02 3.444161060e-07 1.830306264e+02 
 156 1.295986622e+02 2.972679470e-07 1.842563567e+02 
 157 1.304347826e+02 2.566543894e-07 1.855062280e+02 
 158 1.312709030e+02 2.216583921e-07 1.867791425e+02 
 159 1.321070234e+02 1.914932280e-07 1.880740026e+02 
 160 1.329431438e+02 1.654837335e-07 1.893897108e+02 
 161 1.337792642e+02 1.430502887e-07 1.907251694e+02 
 162 1.346153846e+02 1.236951278e-07 1.920792808e+02 
 163 1.354515050e+02 1.069906351e-07 1.934509473e+02 
 164 1.362876254e+02 9.256933476e-08 1.948390715e+02 
 165 1.371237458e+02 8.011532799e-08 1.962425555e+02 
 166 1.379598662e+02 6.935696356e-08 1.976603019e+02 
 167 1.387959866e+02 6.006056337e-08 1.990912129e+02 
 168 1.396321070e+02 5.202504859e-08 2.005341911e+02 
 169 1.404682274e+02 4.507733573e-08 2.019881387e+02 
 170 1.413043478e+02 3.906839102e-08 2.034519581e+02 
 171 1.421404682e+02 3.386984761e-08 2.049245518e+02 
 172 1.429765886e+02 2.937110458e-08 2.064048220e+02 
 173 1.438127090e+02 2.547683801e-08 2.078916712e+02 
 174 1.446488294e+02 2.210486517e-08 2.093840018e+02 
 175 1.454849498e+02 1.918431084e-08 2.108807161e+02 
 176 1.463210702e+02 1.665403266e-08 2.123807166e+02 
 177 1.471571906e+02 1.446126843e-08 2.138829055e+02 
 178 1.479933110e+02 1.256047371e-08 2.153861854e+02 
 179 1.488294314e+02 1.091232256e-08 2.168894584e+02 
 180 1.496655518e+02 9.482848349e-09 2.183916272e+02 
 181 1.505016722e+02 8.242704658e-09 2.198916297e+02 
 182 1.513377926e+02 7.166529377e-09 2.213889396e+02 
 183 1.521739130e+02 6.232397346e-09 2.228834425e+02 
 184 1.530100334e+02 5.421349096e-09 2.243750347e+02 
 185 1.538461538e+02 4.716984986e-09 2.258636124e+02 
 186 1.546822742e+02 4.105115530e-09 2.273490721e+02 
 187 1.555183946e+02 3.573460066e-09 2.288313099e+02 
 188 1.563545151e+02 3.111386986e-09 2.303102222e+02 
 189 1.571906355e+02 2.709689735e-09 2.317857051e+02 
 190 1.580267559e+02 2.360393599e-09 2.332576551e+02 
 191 1.588628763e+02 2.056588991e-09 2.347259683e+02 
 192 1.596989967e+02 1.792287561e-09 2.361905411e+02 
 193 1.605351171e+02 1.562297973e-09 2.376512697e+02 
 194 1.613712375e+02 1.362118627e-09 2.391080505e+02 
 195 1.622073579e+02 1.187844984e-09 2.405607796e+02 
 196 1.630434783e+02 1.036089487e-09 2.420093535e+02 
 197 1.638795987e+02 9.039123447e-10 2.434536683e+02 
 198 1.647157191e+02 7.887616910e-10 2.448936203e+02 
 199 1.655518395e+02 6.884218272e-10 2.463291059e+02 
 200 1.663879599e+02 6.009684513e-10 2.477600213e+02 
 201 1.672240803e+02 5.247299157e-10 2.491862628e+02 
 202 1.680602007e+02 4.582536935e-10 2.506077267e+02 
 203 1.688963211e+02 4.002773454e-10 2.520243092e+02 
 204 1.697324415e+02 3.497033758e-10 2.534359067e+02 
 205 1.705685619e+02 3.055774515e-10 2.548424153e+02 
 206 1.714046823e+02 2.670695286e-10 2.562437315e+02 
 207 1.722408027e+02 2.334574942e-10 2.576397515e+02 
 208 1.730769231e+02 2.041129849e-10 2.590303715e+02 
 209 1.739130435e+02 1.784890882e-10 2.604154879e+02 
 210 1.747491639e+02 1.561096754e-10 2.617949969e+02 
 211 1.755852843e+02 1.365601459e-10 2.631687948e+02 
 212 1.764214047e+02 1.194793950e-10 2.645367780e+02 
 213 1.772575251e+02 1.045528409e-10 2.658988425e+02 
